user_id,avg_email_size,total_attachments,avg_recipients,total_file_actions,total_to_rem,total_from_rem,total_uses_rem,avg_file_size,total_device_actions,connected_count,total_logons,o,c,e,a,n,email,role,projects,business_unit,supervisor,start_date,end_date,employment_duration_days,is_active,functional_unit_id,functional_unit_name,department_id,department_name,team_id,team_name,anomaly,rule_alert_count,risk_score,anomaly_label
VAS3984,548.3648068669528,85,2.523605150214592,4.0,0.0,0.0,0.0,759.25,0.0,0.0,614.0,17.0,13.0,20.0,45.0,36.0,vielka.adara.savage@dtaa.com,ProductionLineWorker,,1.0,Hillary Zenaida Adkins,2009-12-01,2011-03-01,721.0,False,6.0,Manufacturing_Government,3.0,Assembly,14.0,AssemblyDept,normal,381.0,381.0,
VBA1395,545.4501897533207,682,2.5265654648956355,61.0,0.0,0.0,0.0,607.5737704918033,0.0,0.0,712.0,43.0,35.0,17.0,22.0,32.0,victor.blair.ayala@dtaa.com,WebDeveloper,,1.0,Xena Ayanna Robbins,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,3.0,SoftwareManagement,7.0,WebSoftware,normal,5307.0,5307.0,
VBN0984,502.3285917496444,238,2.997155049786629,29.0,0.0,0.0,0.0,463.13793103448273,0.0,0.0,846.0,17.0,17.0,45.0,25.0,27.0,vera.buffy.nielsen@dtaa.com,Technician,,1.0,Sydney Medge Ellis,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,1.0,RegionalFieldService,normal,2197.0,2197.0,
VBP1871,549.7101883561644,389,2.878852739726028,115.0,0.0,0.0,0.0,669.6086956521739,0.0,0.0,724.0,24.0,38.0,20.0,15.0,34.0,velma.brynne.potter@dtaa.com,ComputerScientist,,1.0,Salvador Hu Patel,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,15.0,SystemsEngineering,normal,5344.0,5344.0,
VCF3273,579.8717948717949,170,3.0448717948717947,18.0,0.0,0.0,0.0,545.0555555555555,0.0,0.0,1423.0,42.0,38.0,30.0,21.0,25.0,vaughan.channing.frazier@dtaa.com,ProductionLineWorker,,1.0,Austin Joel Coleman,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,10.0,AssemblyDept,normal,1571.0,1571.0,
VCH3696,523.3247863247864,125,3.0042735042735043,93.0,0.0,0.0,0.0,487.5376344086022,0.0,0.0,1114.0,23.0,18.0,16.0,32.0,26.0,violet.carla.hickman@dtaa.com,ProductionLineWorker,,1.0,Melissa Laura Cardenas,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,12.0,AssemblyDept,normal,611.0,611.0,
VCR3103,538.7165391969407,358,2.5697896749521987,28.0,0.0,0.0,0.0,752.5,0.0,0.0,712.0,37.0,31.0,16.0,43.0,33.0,violet.charde.rivers@dtaa.com,ElectricalEngineer,,1.0,Hop Alfonso Palmer,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,24.0,SystemsEngineering,normal,3496.0,3496.0,
VCS1196,530.1517175572519,410,2.5839694656488548,58.0,0.0,0.0,0.0,635.5689655172414,0.0,0.0,712.0,40.0,42.0,22.0,42.0,29.0,vaughan.clinton.sears@dtaa.com,TestEngineer,Project 44,1.0,Dexter Ethan Farley,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,11.0,TestAndEvalualtion,normal,2823.0,2823.0,
VCV1353,547.2663484486874,576,2.6066825775656324,86.0,0.0,0.0,0.0,514.8953488372093,0.0,0.0,712.0,45.0,41.0,22.0,40.0,31.0,vielka.claire.velasquez@dtaa.com,Scientist,,1.0,Kim Mollie Warren,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,2.0,Research,2.0,Lab,normal,3659.0,3659.0,
VCV2521,575.1098795180723,744,2.866024096385542,2854.0,991.0,1596.0,2587.0,583.0399439383322,2149.0,1080.0,1226.0,40.0,10.0,44.0,40.0,30.0,vivien.carly.vaughan@dtaa.com,ComputerScientist,Project 80,1.0,Carter Charles Wells,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,20.0,SystemsEngineering,anomaly,29231.0,29231.0,
VDB0247,525.9450653983353,918,2.5381688466111774,65.0,0.0,0.0,0.0,615.4615384615385,0.0,0.0,712.0,41.0,40.0,40.0,38.0,34.0,vaughan.dustin.bender@dtaa.com,ChiefEngineer,,1.0,Jason Amery Franco,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,2.0,MechanicalEngineering,normal,7875.0,7875.0,
VDH0766,536.6817743490839,431,2.6123432979749275,40.0,0.0,0.0,0.0,598.5,0.0,0.0,712.0,21.0,20.0,18.0,18.0,39.0,vivian.dara.hardin@dtaa.com,SoftwareDeveloper,Project 82,1.0,Jared Price Johns,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,3.0,SoftwareManagement,4.0,WebSoftware,normal,2835.0,2835.0,
VDI1217,561.325117370892,229,2.9401408450704225,2431.0,805.0,1393.0,2198.0,548.0333196215549,1744.0,874.0,252.0,22.0,10.0,30.0,36.0,27.0,valentine.driscoll.ingram@dtaa.com,Scientist,,1.0,Herman Bert Cook,2009-12-01,2010-05-01,358.0,False,3.0,ResearchAndEngineering_Government_Domestic,2.0,Research,2.0,Lab,normal,21629.0,21629.0,
VDM2701,564.4004796163069,503,2.5553956834532374,33.0,0.0,0.0,0.0,603.939393939394,0.0,0.0,540.0,35.0,42.0,34.0,21.0,33.0,vance.dylan.mckenzie@dtaa.com,MechanicalEngineer,,1.0,Tyler Peter Grimes,2009-12-01,2011-01-01,719.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,17.0,MechanicalEngineering,normal,2618.0,2618.0,
VDP0790,519.6761904761905,340,2.526666666666667,1154.0,370.0,659.0,1029.0,551.3821490467938,6142.0,3077.0,712.0,30.0,23.0,48.0,40.0,21.0,victor.damian.pitts@dtaa.com,MechanicalEngineer,,1.0,Vaughan Dustin Bender,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,2.0,MechanicalEngineering,anomaly,79404.0,79404.0,
VEB3671,544.5729166666666,141,2.8854166666666665,5.0,0.0,0.0,0.0,342.8,0.0,0.0,956.0,44.0,44.0,37.0,44.0,29.0,veda.erin.brennan@dtaa.com,StockroomClerk,,1.0,Carlos Tanek Buchanan,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,11.0,Stockroom,normal,1040.0,1040.0,
VEC1686,516.1133428981349,247,2.606886657101865,9.0,0.0,0.0,0.0,612.1111111111111,0.0,0.0,712.0,42.0,50.0,39.0,21.0,31.0,vaughan.edward.carver@dtaa.com,Technician,,1.0,Haley Madeline Thomas,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,2.0,RegionalFieldService,normal,1927.0,1927.0,
VEW0278,517.0959357277883,767,2.806710775047259,2479.0,794.0,1413.0,2207.0,535.3061718434852,1480.0,742.0,502.0,45.0,40.0,38.0,19.0,25.0,vincent.ethan.wilkins@dtaa.com,MechanicalEngineer,,1.0,Oprah Gail Webb,2009-12-01,2011-01-01,719.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,6.0,TestAndEvalualtion,normal,15097.0,15097.0,
VFM3223,564.3803827751196,769,2.876076555023924,119.0,0.0,0.0,0.0,643.7731092436975,0.0,0.0,1138.0,12.0,24.0,15.0,22.0,19.0,vera.florence.mcclain@dtaa.com,ElectricalEngineer,Project 76,1.0,Driscoll Darius Lawrence,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,23.0,ElectricalEngineering,normal,5666.0,5666.0,
VGM2096,566.5468599033817,281,2.648792270531401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,36.0,44.0,31.0,21.0,28.0,vernon.grady.mcmillan@dtaa.com,ElectricalEngineer,Project 82,1.0,Barrett Ulysses Shepherd,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,13.0,ElectricalEngineering,normal,2697.0,2697.0,
VHG3993,517.8025751072961,103,2.7124463519313307,2652.0,901.0,1535.0,2436.0,530.9815233785822,1418.0,712.0,1183.0,17.0,45.0,34.0,17.0,22.0,vanna.hayfa.graham@dtaa.com,ProductionLineWorker,,1.0,Hillary Zenaida Adkins,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,14.0,AssemblyDept,anomaly,13130.0,13130.0,
VHH0485,538.2022792022792,184,2.6623931623931623,7.0,0.0,0.0,0.0,708.4285714285714,0.0,0.0,712.0,39.0,36.0,34.0,41.0,38.0,vaughan.hashim.harmon@dtaa.com,SoftwareQualityEngineer,Project 7,1.0,Whoopi Aspen Mccarty,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,3.0,SoftwareManagement,1.0,SQA,normal,1618.0,1618.0,
VHM2280,561.3135472877024,874,2.496449872195399,58.0,0.0,0.0,0.0,464.0344827586207,0.0,0.0,711.0,31.0,43.0,40.0,42.0,21.0,vanna.hillary.mclean@dtaa.com,Salesman,,1.0,Gillian Nelle Holland,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,3.0,RegionalSales,normal,7977.0,7977.0,
VIB2070,547.9217391304347,468,2.5608695652173914,91.0,0.0,0.0,0.0,806.3956043956044,0.0,0.0,994.0,20.0,21.0,17.0,24.0,31.0,vera.iona.brady@dtaa.com,ComputerProgrammer,,1.0,Amery Rahim Chaney,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,3.0,SoftwareManagement,9.0,WebSoftware,normal,2683.0,2683.0,
VJB1699,523.1897289586306,183,2.674750356633381,6.0,0.0,0.0,0.0,587.8333333333334,0.0,0.0,993.0,34.0,40.0,37.0,50.0,33.0,veronica.jamalia.barlow@dtaa.com,Technician,,1.0,Haley Madeline Thomas,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,2.0,RegionalFieldService,normal,1749.0,1749.0,
VJB1928,545.7030273906776,440,2.6612205670350795,7406.0,2399.0,4330.0,6729.0,559.2626248987308,5559.0,2786.0,712.0,16.0,38.0,27.0,35.0,26.0,vanna.jaden.brennan@dtaa.com,SoftwareDeveloper,Project 42,1.0,Dora Tallulah Tran,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,8.0,DesktopSoftware,anomaly,106041.0,106041.0,
VJC1974,572.7799522673031,496,2.6023866348448688,37.0,0.0,0.0,0.0,745.7297297297297,0.0,0.0,712.0,42.0,21.0,14.0,40.0,24.0,vivien.jaden.cleveland@dtaa.com,ElectricalEngineer,,1.0,Kasper Tyler Woods,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,13.0,ElectricalEngineering,normal,4863.0,4863.0,
VJK1327,538.0550458715596,631,2.673587638821825,165.0,0.0,0.0,0.0,648.3212121212122,0.0,0.0,712.0,25.0,45.0,22.0,34.0,27.0,vivien.jolie.kent@dtaa.com,TestEngineer,Project 32,1.0,Hakeem Levi Mcgee,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,11.0,TestAndEvalualtion,normal,3678.0,3678.0,
VJM1336,543.0322425409047,482,2.678537054860443,43.0,0.0,0.0,0.0,511.4651162790698,0.0,0.0,712.0,39.0,14.0,27.0,27.0,35.0,velma.jemima.mccall@dtaa.com,TestEngineer,Project 3,1.0,Hakeem Levi Mcgee,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,11.0,TestAndEvalualtion,normal,3710.0,3710.0,
VJM2715,540.5858585858585,512,2.623376623376624,57.0,0.0,0.0,0.0,621.3508771929825,0.0,0.0,712.0,42.0,36.0,14.0,50.0,36.0,vance.jonah.mann@dtaa.com,ElectricalEngineer,,1.0,Hammett Hamish Donaldson,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,18.0,ElectricalEngineering,normal,5529.0,5529.0,
VKA1118,529.1580211335255,619,2.873198847262248,580.0,0.0,0.0,0.0,635.6413793103449,0.0,0.0,1232.0,26.0,22.0,17.0,47.0,24.0,vivian.katell.alston@dtaa.com,WebDeveloper,Project 34,1.0,Amanda Sydney Decker,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,3.0,SoftwareManagement,7.0,WebSoftware,normal,6112.0,6112.0,
VKE0655,555.8621022179364,376,2.552555448408872,35.0,0.0,0.0,0.0,547.4285714285714,0.0,0.0,712.0,36.0,49.0,17.0,50.0,26.0,vivien.kimberley.erickson@dtaa.com,TechnicalWriter,Project 35,1.0,Carly Kaden Berry,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,1.0,Publications,normal,2919.0,2919.0,
VKM1515,538.6754385964912,138,2.925438596491228,14.0,0.0,0.0,0.0,516.0,0.0,0.0,866.0,43.0,20.0,43.0,33.0,31.0,veda.kai.morse@dtaa.com,ProductionLineWorker,,1.0,Mark William Horne,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,4.0,AssemblyDept,normal,854.0,854.0,
VKM2376,519.2369414726243,1083,2.8124606670862176,165.0,0.0,0.0,0.0,636.5939393939394,0.0,0.0,762.0,20.0,39.0,17.0,31.0,29.0,vera.kessie.marsh@dtaa.com,LabManager,,1.0,Brynne Jeanette Sharp,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,2.0,Research,4.0,Lab,normal,7058.0,7058.0,
VKM2949,529.6597083214184,883,2.5513297111810123,2059.0,378.0,691.0,1069.0,550.300145701797,5623.0,2821.0,896.0,21.0,37.0,22.0,18.0,20.0,vernon.keaton.marquez@dtaa.com,Salesman,,1.0,Tanisha Chiquita Mullins,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,4.0,RegionalSales,anomaly,85088.0,85088.0,
VKT2228,589.6724890829694,40,2.506550218340611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,43.0,16.0,31.0,35.0,30.0,venus.karleigh.thornton@dtaa.com,ProductionLineWorker,,1.0,Drew Owen Coleman,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,6.0,AssemblyDept,normal,470.0,470.0,
VLF1113,538.4528757854035,392,2.9840502658289028,9.0,0.0,0.0,0.0,685.6666666666666,0.0,0.0,824.0,35.0,18.0,19.0,32.0,34.0,vivien.lara.frank@dtaa.com,ComputerProgrammer,Project 91,1.0,Amanda Sydney Decker,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,3.0,SoftwareManagement,7.0,WebSoftware,normal,6010.0,6010.0,
VLM3572,569.6794075489728,653,3.3468705207835643,340.0,0.0,0.0,0.0,691.864705882353,0.0,0.0,991.0,39.0,40.0,14.0,24.0,39.0,vincent.lamar.massey@dtaa.com,ElectricalEngineer,Project 88,1.0,Gage Yardley Hester,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,25.0,SystemsEngineering,normal,7742.0,7742.0,
VMJ3068,519.8551219512195,305,2.5907317073170733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,37.0,42.0,41.0,38.0,36.0,vaughan.malcolm.joyner@dtaa.com,Physicist,,1.0,Zelda Zelenia Owens,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,2.0,Research,5.0,Lab,normal,3803.0,3803.0,
VMN0743,540.1904536862004,628,2.8331758034026464,732.0,0.0,0.0,0.0,478.896174863388,0.0,0.0,1049.0,30.0,42.0,28.0,13.0,41.0,vincent.marsden.norman@dtaa.com,ComputerScientist,,1.0,Andrew Tobias Hoover,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,3.0,SoftwareManagement,2.0,DesktopSoftware,normal,5318.0,5318.0,
VMW1500,565.0772532188842,134,2.811158798283262,19.0,0.0,0.0,0.0,519.6842105263158,0.0,0.0,712.0,40.0,21.0,21.0,44.0,21.0,vielka.madison.woodard@dtaa.com,StockroomClerk,,1.0,Cooper Ali Stuart,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,3.0,Stockroom,normal,943.0,943.0,
VNC1607,526.3313148788927,538,2.557093425605536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,47.0,17.0,37.0,11.0,28.0,vladimir.nehru.cantrell@dtaa.com,Salesman,,1.0,Troy Hayes Massey,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,2.0,RegionalSales,normal,6001.0,6001.0,
VND1667,606.3881978594156,457,2.564940700028927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,45.0,21.0,41.0,24.0,38.0,vernon.nasim.delacruz@dtaa.com,Salesman,,1.0,Cheryl Brianna Aguirre,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,2.0,RegionalSales,normal,9501.0,9501.0,
VNG0916,551.2258153676064,1115,2.828634604754008,2882.0,964.0,1615.0,2579.0,562.1804302567662,268.0,134.0,1345.0,40.0,10.0,19.0,11.0,14.0,vivien.nell.gilliam@dtaa.com,Salesman,,1.0,Florence Giselle Neal,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,1.0,RegionalSales,anomaly,13544.0,13544.0,
VNH1282,553.4737854737855,318,2.849446849446849,21.0,0.0,0.0,0.0,794.6666666666666,0.0,0.0,656.0,43.0,25.0,22.0,43.0,30.0,virginia.nelle.heath@dtaa.com,ElectricalEngineer,,1.0,Megan Kalia Dawson,2009-12-01,2011-04-01,722.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,8.0,ElectricalEngineering,normal,3135.0,3135.0,
VON3443,553.7601156069364,103,2.606936416184971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,25.0,22.0,45.0,20.0,28.0,vladimir.otto.newton@dtaa.com,Technician,,1.0,Hedy Kristen Mcfadden,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,5.0,RegionalFieldService,normal,825.0,825.0,
VPG2530,592.6082375478927,567,2.928639846743295,64.0,0.0,0.0,0.0,626.9375,0.0,0.0,1186.0,15.0,41.0,28.0,20.0,20.0,vance.philip.gibbs@dtaa.com,ElectricalEngineer,,1.0,Carter Charles Wells,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,20.0,SystemsEngineering,normal,4361.0,4361.0,
VPS3185,543.6485236570616,892,2.800782639630025,1484.0,509.0,840.0,1349.0,570.4501347708895,7349.0,3683.0,1225.0,39.0,21.0,12.0,17.0,29.0,vanna.phyllis.solomon@dtaa.com,ComputerScientist,,1.0,Malcolm Elton Battle,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,24.0,SystemsEngineering,anomaly,72027.0,72027.0,
VQS3246,549.0611458834858,315,2.597977852672124,2614.0,885.0,1488.0,2373.0,588.8538638102525,315.0,158.0,997.0,35.0,15.0,17.0,25.0,32.0,vivian.quintessa.stokes@dtaa.com,SystemsEngineer,,1.0,Oliver Brock Howe,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,24.0,SystemsEngineering,normal,10571.0,10571.0,
VRB3401,557.2471428571429,280,2.59,49.0,0.0,0.0,0.0,660.9183673469388,0.0,0.0,712.0,24.0,14.0,41.0,40.0,35.0,vanna.rae.benson@dtaa.com,Technician,,1.0,John Rahim Reynolds,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,3.0,FieldService,5.0,RegionalFieldService,normal,1569.0,1569.0,
VRJ0636,545.4261904761905,791,2.854761904761905,1913.0,640.0,1072.0,1712.0,576.0721380031364,734.0,370.0,1199.0,19.0,21.0,37.0,15.0,32.0,vielka.rosalyn.jarvis@dtaa.com,ComputerProgrammer,Project 87,1.0,Winifred Kelsie Garza,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,4.0,WebSoftware,normal,14249.0,14249.0,
VSC0775,542.1956335616438,556,2.704195205479452,696.0,0.0,0.0,0.0,345.42241379310343,0.0,0.0,966.0,31.0,16.0,11.0,29.0,25.0,venus.skyler.curry@dtaa.com,TechnicalWriter,Project 36,1.0,Fuller Taylor Spears,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,1.0,Publications,normal,4556.0,4556.0,
VSF0004,540.5268987341772,1316,2.5329113924050635,84.0,0.0,0.0,0.0,522.8809523809524,0.0,0.0,712.0,16.0,13.0,49.0,18.0,27.0,vance.sawyer.fischer@dtaa.com,VicePresident,,1.0,Lydia Serena Lucas,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,0.0,0,0.0,0,normal,11768.0,11768.0,
VSJ2569,557.009702457956,218,2.9003880983182406,78.0,0.0,0.0,0.0,569.5897435897435,0.0,0.0,348.0,44.0,12.0,38.0,18.0,27.0,violet.sopoline.jordan@dtaa.com,WebDeveloper,,1.0,Brenna Nora Sears,2009-12-01,2010-09-01,362.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,10.0,WebSoftware,normal,2322.0,2322.0,
VTB0576,533.1424501424501,298,2.482431149097816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,39.0,38.0,41.0,46.0,21.0,vance.thor.ballard@dtaa.com,ElectricalEngineer,,1.0,Donna Renee Dejesus,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,6.0,TestAndEvalualtion,normal,2411.0,2411.0,
VTB2147,524.6966666666667,450,2.466190476190476,78.0,0.0,0.0,0.0,427.1025641025641,0.0,0.0,712.0,15.0,13.0,39.0,24.0,29.0,victor.todd.byers@dtaa.com,MechanicalEngineer,,1.0,Ifeoma Mechelle Nash,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,16.0,TestAndEvalualtion,normal,4245.0,4245.0,
VTD1184,549.4900190114068,258,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,37.0,39.0,19.0,39.0,32.0,vance.talon.duncan@dtaa.com,TestEngineer,Project 3,1.0,Dexter Ethan Farley,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,11.0,TestAndEvalualtion,normal,2289.0,2289.0,
VTD2731,545.2331730769231,350,2.5884615384615386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,37.0,41.0,16.0,44.0,35.0,vladimir.thomas.dillard@dtaa.com,MaterialsEngineer,,1.0,Shaeleigh Darryl Hill,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,19.0,MaterialsEngineering,normal,5658.0,5658.0,
VTK2978,522.0014409221902,213,3.335734870317003,1624.0,511.0,953.0,1464.0,535.0455665024631,1412.0,710.0,1112.0,46.0,42.0,34.0,44.0,22.0,vernon.theodore.key@dtaa.com,Technician,,1.0,Sarah Lilah Mason,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,4.0,RegionalFieldService,normal,25939.0,25939.0,
VTL0314,563.1573033707865,839,2.8333979077876794,68.0,0.0,0.0,0.0,486.77941176470586,0.0,0.0,1277.0,47.0,41.0,36.0,27.0,25.0,vladimir.tyrone.lowery@dtaa.com,AdministrativeAssistant,,1.0,Hamilton Jonathan Beck,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,4.0,QualityControl,0.0,0,normal,5651.0,5651.0,
VWB0990,526.6430534351146,583,2.581679389312977,111.0,0.0,0.0,0.0,457.7477477477477,0.0,0.0,990.0,43.0,35.0,22.0,34.0,43.0,victoria.winter.barker@dtaa.com,LabManager,,1.0,Brynne Jeanette Sharp,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,2.0,Research,2.0,Lab,normal,3813.0,3813.0,
VWV1249,554.4988100904332,501,2.453117563065207,51.0,0.0,0.0,0.0,493.5882352941176,0.0,0.0,712.0,16.0,40.0,14.0,16.0,26.0,vladimir.warren.vincent@dtaa.com,WebDeveloper,,1.0,Farrah Molly Caldwell,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,7.0,WebSoftware,normal,4457.0,4457.0,
VYP0637,540.005928853755,629,3.2569169960474307,1752.0,593.0,995.0,1588.0,578.9229452054794,173.0,87.0,478.0,40.0,25.0,42.0,33.0,28.0,victoria.yolanda.petersen@dtaa.com,SoftwareDeveloper,,1.0,Winifred Kelsie Garza,2009-12-01,2010-11-01,364.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,4.0,WebSoftware,normal,6645.0,6645.0,
VZG2484,530.1432303003918,661,2.5785807575097954,617.0,0.0,0.0,0.0,726.1685575364668,0.0,0.0,712.0,42.0,12.0,33.0,18.0,29.0,vladimir.zeph.gordon@dtaa.com,MechanicalEngineer,,1.0,Imogene Charde Hicks,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,17.0,MechanicalEngineering,normal,3310.0,3310.0,
WAA1816,553.7724465558194,625,2.456057007125891,137.0,0.0,0.0,0.0,515.7445255474453,0.0,0.0,986.0,22.0,30.0,35.0,12.0,29.0,wanda.adena.allison@dtaa.com,ComputerProgrammer,,1.0,Blair Hope Estes,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,3.0,SoftwareManagement,9.0,WebSoftware,normal,2977.0,2977.0,
WAA2573,539.4441041347626,143,2.601837672281776,6.0,0.0,0.0,0.0,450.5,0.0,0.0,202.0,37.0,47.0,45.0,39.0,26.0,wylie.addison.aguirre@dtaa.com,ComputerProgrammer,Project 37,1.0,Brenna Nora Sears,2009-12-01,2010-04-01,357.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,10.0,WebSoftware,normal,868.0,868.0,
WAC3677,590.8815789473684,133,2.986842105263158,1456.0,478.0,841.0,1319.0,564.929945054945,728.0,366.0,997.0,35.0,46.0,41.0,38.0,33.0,william.acton.caldwell@dtaa.com,StockroomClerk,,1.0,Carlos Tanek Buchanan,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,11.0,Stockroom,normal,15626.0,15626.0,
WAF3438,538.902110817942,1153,2.8393139841688653,111.0,0.0,0.0,0.0,476.7567567567568,0.0,0.0,1395.0,15.0,42.0,25.0,50.0,39.0,wilma.allegra.franco@dtaa.com,Salesman,,1.0,Charles Ulric Lynn,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,5.0,RegionalSales,normal,5973.0,5973.0,
